USC00042500,39.5633,-120.824,888.5,CA,DOWNIEVILLE,3.89,5.33,7.50,9.94,14.00,17.78,20.94,20.67,17.94,13.00,6.89,3.56
USC00042574,41.1833,-122.274,661.4,CA,DUNSMUIR TRTMNT PLT,4.50,5.67,7.83,10.61,15.00,19.00,22.17,21.22,18.22,13.17,7.28,4.28
USC00042598,33.8089,-115.451,296.6,CA,EAGLE MTN,12.78,14.72,17.94,21.67,26.78,31.39,34.11,33.50,30.22,23.83,17.28,12.33
USC00042713,32.7669,-115.562,-9.1,CA,EL CENTRO 2 SSW,13.89,15.67,18.61,21.67,26.00,30.22,33.50,33.44,30.50,24.44,17.89,13.33
USC00042771,34.5892,-117.63,899.2,CA,EL MIRAGE,6.61,8.11,10.89,13.89,18.83,23.22,26.61,26.00,22.28,16.33,10.28,6.00
USC00042934,38.2736,-122.068,12.2,CA,FAIRFIELD,8.28,10.83,13.00,15.06,18.28,21.28,23.11,22.83,21.67,17.94,12.56,8.39
USC00043157,41.52,-120.09,1442.3,CA,FT BIDWELL,-0.72,1.17,4.72,7.56,11.72,15.78,20.17,19.61,15.56,9.83,3.11,-1.11
USC00043463,35.7269,-118.701,957.1,CA,GLENNVILLE,5.89,6.50,8.00,9.89,13.67,17.56,21.22,20.89,17.94,13.11,8.17,5.28
USC00043551,36.7394,-118.963,2011.7,CA,GRANT GROVE,1.89,1.72,2.72,4.83,9.22,14.11,18.17,17.94,14.78,9.94,4.89,1.89
USC00043578,38.4306,-122.865,61.0,CA,GRATON,8.22,10.00,11.61,13.17,15.61,18.06,19.06,19.11,18.39,15.72,11.44,8.00
USC00043710,36.1389,-117.953,1165.9,CA,HAIWEE,7.56,9.28,12.67,16.11,21.11,25.83,29.33,28.33,24.50,18.50,11.94,7.17
USC00043747,36.3158,-119.637,72.2,CA,HANFORD 1 S,7.28,10.17,13.28,16.17,20.61,24.22,27.00,26.11,23.28,18.11,11.61,7.11
USC00043824,40.9317,-121.543,919.0,CA,HAT CREEK,1.33,3.28,6.00,8.61,12.83,16.78,20.11,19.17,15.67,10.33,4.50,1.00
USC00043855,33.7044,-115.629,417.6,CA,HAYFIELD PUMPING PLT,11.67,13.28,16.17,19.50,24.33,28.56,32.06,31.67,28.11,21.78,15.61,11.17
USC00043875,38.6175,-122.873,32.9,CA,HEALDSBURG,9.22,11.11,12.89,15.11,18.28,21.17,22.28,21.94,20.44,17.11,12.33,9.06
USC00043939,37.9614,-119.783,1179.6,CA,HETCH HETCHY,3.67,4.94,7.22,9.72,13.67,17.78,21.50,21.22,18.44,13.39,7.28,3.33
